,context,ut,bt,bt_plus_1,diff
879," A: Hello, are you looking for some movie recommendations? B: Yes I would love a good Sci fi movie or something like the movie ALIENS A: I can help you with that. Have you seen the [MOVIE_TITLE_0] vs [MOVIE_TITLE_1] movie or are you looking for something more current? B: I have seen that one, I'm looking for something current A: Do you like [MOVIE_GENRE_0] type alien movies? B: Yes I do A: Okay. Have you seen the new trailer for [MOVIE_TITLE_2] of Skywalker yet? B: Yes I do not like that movie sadly. How about a good Sci Fi movie in general? A: Did you see [MOVIE_TITLE_3] B: Yes I didn't like the fact they killed [MOVIE_P_ACTOR_0] the first 5 min of the movie. How about something about [MOVIE_TITLE_1] that is recent. A: [MOVIE_TITLE_4] was the most recent release they had out. Do you like anime sci fi? [MOVIE_TITLE_5] was a pretty interesting movie. B: Yes I loved Alita Battle Angel, I am excited they are bringing out a sequel. A: I can't wait to see that myself. I really enjoyed the first one even though the reviews didn't seem so great. B: I think there was Bias due to Capt Marvel SJW flack. I think I will watch The [MOVIE_TITLE_1] thank you! A: You're welcome. I hope you like it. B: How about a [MOVIE_TITLE_6] [MOVIE_GENRE_1] something like The Hangover. A: Do you like animated films? B: I love animated films like [MOVIE_TITLE_7] A: So would you like something like [MOVIE_TITLE_8] It's a kids film but it does have adult humor in it. The little snowman in it is quite hilarious. B: I think I would prefer something along the lines of Japanese animated films. They are more adult and care more for the story then politics. A: I see. Have you seen the new [MOVIE_TITLE_9] movie that came out recently. There's [MOVIE_GENRE_1] and [MOVIE_GENRE_2] for you.",Yes didn't like it. I want a Japanese animated film to watch.,"['[MOVIE_TITLE_0]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_4]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_2]']","['[MOVIE_TITLE_0]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_4]', '[MOVIE_TITLE_5]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_2]']",[]
880, A: Greeting's. I am here to help you find the prefect movie. B: hello  thank you A: What types of movies are you interested in? And what occasion is the movie for?,I am interested on [MOVIE_GENRE_0] movies. I would like to know more about the new start wars movie coming up this [MOVIE_TITLE_0]?,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
881," A: Greeting's. I am here to help you find the prefect movie. B: hello  thank you A: What types of movies are you interested in? And what occasion is the movie for? B: I am interested on [MOVIE_GENRE_0] movies. I would like to know more about the new start wars movie coming up this [MOVIE_TITLE_0]? A: Before we get to the latest [MOVIE_TITLE_1] movie, What is the most recent movie you have watched?",I recently watch [MOVIE_TITLE_2] I watched because of my son. It was nice,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
882," A: Greeting's. I am here to help you find the prefect movie. B: hello  thank you A: What types of movies are you interested in? And what occasion is the movie for? B: I am interested on [MOVIE_GENRE_0] movies. I would like to know more about the new start wars movie coming up this [MOVIE_TITLE_0]? A: Before we get to the latest [MOVIE_TITLE_1] movie, What is the most recent movie you have watched? B: I recently watch [MOVIE_TITLE_2] I watched because of my son. It was nice A: Was there anything in the movie that you liked? Or was it only enjoyable to the young'n?",It was only enjoyable to him. I just liked that he enjoyed the movie,['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
883," A: Hello! I would like to help you by recommending a movie trailer B: Please, go ahead. A: what kind of movies do you like? B: [MOVIE_GENRE_0] movies. A: Great! What was the most recent [MOVIE_GENRE_0] movie you saw?",A [MOVIE_P_ACTOR_0] McClintock.,['[MOVIE_GENRE_1]'],['[MOVIE_GENRE_1]'],[]
884," A: Hello! I would like to help you by recommending a movie trailer B: Please, go ahead. A: what kind of movies do you like? B: [MOVIE_GENRE_0] movies. A: Great! What was the most recent [MOVIE_GENRE_0] movie you saw? B: A [MOVIE_P_ACTOR_0] McClintock. A: I have never seen that movie. What was your favorite part of the movie?",The [MOVIE_GENRE_1] genre is interesting to me.,"['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']",['[MOVIE_GENRE_1]']
885," A: Hello! I would like to help you by recommending a movie trailer B: Please, go ahead. A: what kind of movies do you like? B: [MOVIE_GENRE_0] movies. A: Great! What was the most recent [MOVIE_GENRE_0] movie you saw? B: A [MOVIE_P_ACTOR_0] McClintock. A: I have never seen that movie. What was your favorite part of the movie? B: The [MOVIE_GENRE_1] genre is interesting to me. A: Do you like just old [MOVIE_GENRE_1] movies or more modern ones as well?","Mostly older ones, some newer ones have been good also.","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_1]']",[]
886, A: hi B: Hello A: I'm here to help you look for a movie that may fit your interests,"Great, thank you. I like a lot of different kinds of movies. Not gory, but suspense is great. I don't mind psychological [MOVIE_GENRE_0] but not slasher or [MOVIE_GENRE_1] movies. I also really enjoy period movies like [MOVIE_TITLE_0] and that type.",['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
887," A: hi B: Hello A: I'm here to help you look for a movie that may fit your interests B: Great, thank you. I like a lot of different kinds of movies. Not gory, but suspense is great. I don't mind psychological [MOVIE_GENRE_0] but not slasher or [MOVIE_GENRE_1] movies. I also really enjoy period movies like [MOVIE_TITLE_0] and that type. A: That's awesome","I also enjoy some [MOVIE_GENRE_2] [MOVIE_GENRE_3] but not ones that are too ""fluffy"" or ""high school ""ish""",['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
888, A: Hi! I am here to help recommend a movie trailer for you! B: hello A: What kind of movies do you like?,[MOVIE_GENRE_0],['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
889, A: Hi! I am here to help recommend a movie trailer for you! B: hello A: What kind of movies do you like? B: [MOVIE_GENRE_0] A: What is your favorite [MOVIE_GENRE_0] movie?,A clock work orange,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
890, A: Hi! I am here to help recommend a movie trailer for you! B: hello A: What kind of movies do you like? B: [MOVIE_GENRE_0] A: What is your favorite [MOVIE_GENRE_0] movie? B: A clock work orange A: What do you like about that movie?,It has some serious psychological concepts in it.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
891," A: Hey, how are you? B: Good, yourself? A: Great! I'm here to help you find a movie to watch B: What would you recommend? A: What are some movies you watched recently and enjoyed? B: [MOVIE_TITLE_0] was a pretty good movie A: Do you like the DC movies or is that the only one you've seen? B: They are okay. I think [MOVIE_TITLE_1] does a little bit of a better job to be honest. A: I can get on board with you on that. Did you see the new [MOVIE_TITLE_2] movie coming out?","No, which one is that?",['[MOVIE_TITLE_2]'],['[MOVIE_TITLE_2]'],[]
892," A: hello, how are you today? can i help you find a movie you might like?","Hi there, I am well, thank you. I am looking for a [MOVIE_GENRE_0] Any ideas?",['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
893," A: hello, how are you today? can i help you find a movie you might like? B: Hi there, I am well, thank you. I am looking for a [MOVIE_GENRE_0] Any ideas? A: which actors are your favorites?",Of course [MOVIE_P_ACTOR_0] always a favorite.Although we have seen most of his films. We also like [MOVIE_P_ACTOR_1].,"['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_1]']","['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_1]']",[]
894," A: hello, how are you today? can i help you find a movie you might like? B: Hi there, I am well, thank you. I am looking for a [MOVIE_GENRE_0] Any ideas? A: which actors are your favorites? B: Of course [MOVIE_P_ACTOR_0] always a favorite.Although we have seen most of his films. We also like [MOVIE_P_ACTOR_1]. A: would you like a recommendation for a new movie or any time period?",Any time period would be just fine.,"['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_1]']","['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_1]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
895," A: hello, how are you today? can i help you find a movie you might like? B: Hi there, I am well, thank you. I am looking for a [MOVIE_GENRE_0] Any ideas? A: which actors are your favorites? B: Of course [MOVIE_P_ACTOR_0] always a favorite.Although we have seen most of his films. We also like [MOVIE_P_ACTOR_1]. A: would you like a recommendation for a new movie or any time period? B: Any time period would be just fine. A: do you want to see any type of [MOVIE_GENRE_0] or a perticular sub-genre",We like any type of comedy....family friendly.,"['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_1]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_P_ACTOR_1]', '[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
896, A: Hi nice to meet you! B: hi you too! A: what kind of movies do you like?,i love [MOVIE_GENRE_0] and [MOVIE_GENRE_1],['[MOVIE_GENRE_1]'],['[MOVIE_GENRE_1]'],[]
897, A: Hello! I am here to help you look for a movie trailer.,Hi I am looking for a movie trailer. I like anything that's a [MOVIE_GENRE_0],['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
898, A: Hello! I am here to help you look for a movie trailer. B: Hi I am looking for a movie trailer. I like anything that's a [MOVIE_GENRE_0] A: What is the last movie you watched?,[MOVIE_TITLE_0] (2010),['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
899, A: Hello! I am here to help you look for a movie trailer. B: Hi I am looking for a movie trailer. I like anything that's a [MOVIE_GENRE_0] A: What is the last movie you watched? B: [MOVIE_TITLE_0] (2010) A: Okay! Are you looking for a movie trailer similar to this (drama/romance) or still just [MOVIE_GENRE_0] B: Just a [MOVIE_GENRE_0] A: I was really impressed with [MOVIE_TITLE_1] I thought it was the perfect combination of and interesting. B: Okay thank you for your help I will check it out! A: Great! I watched it with some of my friends and we really enjoyed it. Kind of quirky as well. I hope you are able to enjoy it as well. B: Thanks so much! A: So would you like to watch the movie trailer? B: Yes I would A: I think you will really enjoy it! It has [MOVIE_P_ACTOR_0] it. B: Thanks I will watch it! A: Do you like [MOVIE_GENRE_1],Yeah I do,['[MOVIE_GENRE_1]'],['[MOVIE_GENRE_1]'],[]
900, A: Hello! I am here to help you look for a movie trailer. B: Hi I am looking for a movie trailer. I like anything that's a [MOVIE_GENRE_0] A: What is the last movie you watched? B: [MOVIE_TITLE_0] (2010) A: Okay! Are you looking for a movie trailer similar to this (drama/romance) or still just [MOVIE_GENRE_0] B: Just a [MOVIE_GENRE_0] A: I was really impressed with [MOVIE_TITLE_1] I thought it was the perfect combination of and interesting. B: Okay thank you for your help I will check it out! A: Great! I watched it with some of my friends and we really enjoyed it. Kind of quirky as well. I hope you are able to enjoy it as well. B: Thanks so much! A: So would you like to watch the movie trailer? B: Yes I would A: I think you will really enjoy it! It has [MOVIE_P_ACTOR_0] it. B: Thanks I will watch it! A: Do you like [MOVIE_GENRE_1] B: Yeah I do A: That is another reason why I enjoyed this movie. It's and has a little bit of [MOVIE_TITLE_2] with it too. It's the perfect balance I think.,Yeah I watched the trailer and it looks really good im gonna watch it now. Thank you so much.,"['[MOVIE_GENRE_1]', '[MOVIE_TITLE_2]']","['[MOVIE_GENRE_1]', '[MOVIE_TITLE_2]']",[]
901, A: Hello! I am here to help you look for a movie trailer. B: Hi I am looking for a movie trailer. I like anything that's a [MOVIE_GENRE_0] A: What is the last movie you watched? B: [MOVIE_TITLE_0] (2010) A: Okay! Are you looking for a movie trailer similar to this (drama/romance) or still just [MOVIE_GENRE_0] B: Just a [MOVIE_GENRE_0] A: I was really impressed with [MOVIE_TITLE_1] I thought it was the perfect combination of and interesting. B: Okay thank you for your help I will check it out! A: Great! I watched it with some of my friends and we really enjoyed it. Kind of quirky as well. I hope you are able to enjoy it as well. B: Thanks so much! A: So would you like to watch the movie trailer? B: Yes I would A: I think you will really enjoy it! It has [MOVIE_P_ACTOR_0] it. B: Thanks I will watch it! A: Do you like [MOVIE_GENRE_1] B: Yeah I do A: That is another reason why I enjoyed this movie. It's and has a little bit of [MOVIE_TITLE_2] with it too. It's the perfect balance I think. B: Yeah I watched the trailer and it looks really good im gonna watch it now. Thank you so much. A: Of course! I am so glad that you are as intrigued as I was when I watched the trailer. I really hope you are able to enjoy the movie as well.,"Yeah thank you so much, I had never heard of this movie before so i'm glad it was recommended to me.","['[MOVIE_GENRE_1]', '[MOVIE_TITLE_2]']","['[MOVIE_GENRE_1]', '[MOVIE_TITLE_2]']",[]
902," A: Hello! I am here to help you look for a movie trailer. B: Hi I am looking for a movie trailer. I like anything that's a [MOVIE_GENRE_0] A: What is the last movie you watched? B: [MOVIE_TITLE_0] (2010) A: Okay! Are you looking for a movie trailer similar to this (drama/romance) or still just [MOVIE_GENRE_0] B: Just a [MOVIE_GENRE_0] A: I was really impressed with [MOVIE_TITLE_1] I thought it was the perfect combination of and interesting. B: Okay thank you for your help I will check it out! A: Great! I watched it with some of my friends and we really enjoyed it. Kind of quirky as well. I hope you are able to enjoy it as well. B: Thanks so much! A: So would you like to watch the movie trailer? B: Yes I would A: I think you will really enjoy it! It has [MOVIE_P_ACTOR_0] it. B: Thanks I will watch it! A: Do you like [MOVIE_GENRE_1] B: Yeah I do A: That is another reason why I enjoyed this movie. It's and has a little bit of [MOVIE_TITLE_2] with it too. It's the perfect balance I think. B: Yeah I watched the trailer and it looks really good im gonna watch it now. Thank you so much. A: Of course! I am so glad that you are as intrigued as I was when I watched the trailer. I really hope you are able to enjoy the movie as well. B: Yeah thank you so much, I had never heard of this movie before so i'm glad it was recommended to me. A: I never had either, but once I watched the trailer I knew I had to watch it. Sometimes I have such a hard time finding a good quality movie. It's the ones you do not hear about that surprise you sometimes!",Yeah I know thanks again!,"['[MOVIE_GENRE_1]', '[MOVIE_TITLE_2]']","['[MOVIE_GENRE_1]', '[MOVIE_TITLE_2]']",[]
903," A: Hello! How are you? Are you enjoy watching movies? B: Hello. I'm well. How are you. Yes, I enjoy watching movies. You? A: Me too. What kind of movies do you like? B: I like all kinds. [MOVIE_GENRE_0] action/adventure, scary and murder/mystery. A: Sounds good. What you typically looking in movies? What makes you watch it? B: Something that will hold my interest. A: Any movies you watched recently and liked it so much?",I've seen [MOVIE_TITLE_0] and The Exorcist.,['[MOVIE_TITLE_0]'],"['[MOVIE_TITLE_0]', '[MOVIE_TITLE_2]']",['[MOVIE_TITLE_2]']
904," A: Hello! How are you? Are you enjoy watching movies? B: Hello. I'm well. How are you. Yes, I enjoy watching movies. You? A: Me too. What kind of movies do you like? B: I like all kinds. [MOVIE_GENRE_0] action/adventure, scary and murder/mystery. A: Sounds good. What you typically looking in movies? What makes you watch it? B: Something that will hold my interest. A: Any movies you watched recently and liked it so much? B: I've seen [MOVIE_TITLE_0] and The Exorcist. A: [MOVIE_TITLE_1] is really great thriller/mystery. I also liked it. [MOVIE_TITLE_2] is recent movie if I remember correctly.","No, I haven't seen the recent one.","['[MOVIE_TITLE_0]', '[MOVIE_TITLE_2]']","['[MOVIE_TITLE_0]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_2]']",['[MOVIE_TITLE_2]']
905," A: Hello! How are you? Are you enjoy watching movies? B: Hello. I'm well. How are you. Yes, I enjoy watching movies. You? A: Me too. What kind of movies do you like? B: I like all kinds. [MOVIE_GENRE_0] action/adventure, scary and murder/mystery. A: Sounds good. What you typically looking in movies? What makes you watch it? B: Something that will hold my interest. A: Any movies you watched recently and liked it so much? B: I've seen [MOVIE_TITLE_0] and The Exorcist. A: [MOVIE_TITLE_1] is really great thriller/mystery. I also liked it. [MOVIE_TITLE_2] is recent movie if I remember correctly. B: No, I haven't seen the recent one. A: So did you watch [MOVIE_TITLE_2] It's this year movie.",No. I have not watched the new Charlie's,"['[MOVIE_TITLE_0]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_2]']","['[MOVIE_TITLE_0]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_2]']",[]
906," A: Hello! How are you? Are you enjoy watching movies? B: Hello. I'm well. How are you. Yes, I enjoy watching movies. You? A: Me too. What kind of movies do you like? B: I like all kinds. [MOVIE_GENRE_0] action/adventure, scary and murder/mystery. A: Sounds good. What you typically looking in movies? What makes you watch it? B: Something that will hold my interest. A: Any movies you watched recently and liked it so much? B: I've seen [MOVIE_TITLE_0] and The Exorcist. A: [MOVIE_TITLE_1] is really great thriller/mystery. I also liked it. [MOVIE_TITLE_2] is recent movie if I remember correctly. B: No, I haven't seen the recent one. A: So did you watch [MOVIE_TITLE_2] It's this year movie. B: No. I have not watched the new Charlie's A: Ok. But do you want to watch it? It's cool [MOVIE_GENRE_1] movie.",No. I would rather a thriller/mystery.,"['[MOVIE_TITLE_0]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_2]']","['[MOVIE_TITLE_0]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_2]']",[]
907," A: Hello! How are you? Are you enjoy watching movies? B: Hello. I'm well. How are you. Yes, I enjoy watching movies. You? A: Me too. What kind of movies do you like? B: I like all kinds. [MOVIE_GENRE_0] action/adventure, scary and murder/mystery. A: Sounds good. What you typically looking in movies? What makes you watch it? B: Something that will hold my interest. A: Any movies you watched recently and liked it so much? B: I've seen [MOVIE_TITLE_0] and The Exorcist. A: [MOVIE_TITLE_1] is really great thriller/mystery. I also liked it. [MOVIE_TITLE_2] is recent movie if I remember correctly. B: No, I haven't seen the recent one. A: So did you watch [MOVIE_TITLE_2] It's this year movie. B: No. I have not watched the new Charlie's A: Ok. But do you want to watch it? It's cool [MOVIE_GENRE_1] movie. B: No. I would rather a thriller/mystery. A: Do you use Netflix?",Yes.,"['[MOVIE_TITLE_0]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_2]']","['[MOVIE_TITLE_0]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_2]']",[]
