,context,ut,bt,bt_plus_1,diff
840," A: Hello, how are you doing? Have you seen any good movie trailers lately? B: No I haven't. Do you have any to recommend? A: Have you seen the new trailer for [MOVIE_TITLE_5]? B: No, Im not a fan of [MOVIE_TITLE_0] A: What kind of movies do you normally like to watch? [MOVIE_GENRE_0] [MOVIE_GENRE_1] B: [MOVIE_GENRE_0] [MOVIE_GENRE_2] [MOVIE_GENRE_3] A: Have you seen the new trailer for [MOVIE_TITLE_6] movie? B: Yeah I don't really like zombies A: I feel it, what about aliens? I know [MOVIE_TITLE_1] came out not to long ago. B: Not really of fan of aliens either. Nothing about space, zombies, dinosaurs. A: Gotcha, have you seen the trailer for [MOVIE_TITLE_2]? B: No I haven't. What is it about? A: You haven't? Well I'll try to not spoil it, but basically its about [MOVIE_PLOT] [MOVIE_PLOT] B: Ooooo I think I saw the previews for that A: what did you think? I think I am going to give watching it a try, I know I feel like that sometimes. Movies like that I feel are needed, kind of reminds us to make time for fun or just enjoying the time we have with friends and",Yeah maybe I'll check it out,['[MOVIE_GENRE_2]'],['[MOVIE_GENRE_2]'],[]
841," A: Hello, how are you doing? Have you seen any good movie trailers lately? B: No I haven't. Do you have any to recommend? A: Have you seen the new trailer for [MOVIE_TITLE_5]? B: No, Im not a fan of [MOVIE_TITLE_0] A: What kind of movies do you normally like to watch? [MOVIE_GENRE_0] [MOVIE_GENRE_1] B: [MOVIE_GENRE_0] [MOVIE_GENRE_2] [MOVIE_GENRE_3] A: Have you seen the new trailer for [MOVIE_TITLE_6] movie? B: Yeah I don't really like zombies A: I feel it, what about aliens? I know [MOVIE_TITLE_1] came out not to long ago. B: Not really of fan of aliens either. Nothing about space, zombies, dinosaurs. A: Gotcha, have you seen the trailer for [MOVIE_TITLE_2]? B: No I haven't. What is it about? A: You haven't? Well I'll try to not spoil it, but basically its about [MOVIE_PLOT] [MOVIE_PLOT] B: Ooooo I think I saw the previews for that A: what did you think? I think I am going to give watching it a try, I know I feel like that sometimes. Movies like that I feel are needed, kind of reminds us to make time for fun or just enjoying the time we have with friends and B: Yeah maybe I'll check it out A: You ever watch [MOVIE_TITLE_3]?",OMG I love [MOVIE_TITLE_3],['[MOVIE_GENRE_2]'],['[MOVIE_GENRE_2]'],[]
842," A: Hello, how are you?",hi doing well. do you know of any good new [MOVIE_GENRE_0] movies?,['[MOVIE_GENRE_0]'],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
843," A: Hello, how are you? B: hi doing well. do you know of any good new [MOVIE_GENRE_0] movies? A: there are a lot, So you love [MOVIE_GENRE_0] movies?",oh yes. I also like [MOVIE_TITLE_0] like [MOVIE_TITLE_1],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]']",[]
844," A: Hello, how are you? B: hi doing well. do you know of any good new [MOVIE_GENRE_0] movies? A: there are a lot, So you love [MOVIE_GENRE_0] movies? B: oh yes. I also like [MOVIE_TITLE_0] like [MOVIE_TITLE_1] A: i Like them too, which is the last movie you watched?",[MOVIE_TITLE_2],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]']",[]
845," A: Hello, how are you? B: hi doing well. do you know of any good new [MOVIE_GENRE_0] movies? A: there are a lot, So you love [MOVIE_GENRE_0] movies? B: oh yes. I also like [MOVIE_TITLE_0] like [MOVIE_TITLE_1] A: i Like them too, which is the last movie you watched? B: [MOVIE_TITLE_2] A: wow, what did you love about it?",the acting and the story.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]']",[]
846," A: Hello, how are you? B: hi doing well. do you know of any good new [MOVIE_GENRE_0] movies? A: there are a lot, So you love [MOVIE_GENRE_0] movies? B: oh yes. I also like [MOVIE_TITLE_0] like [MOVIE_TITLE_1] A: i Like them too, which is the last movie you watched? B: [MOVIE_TITLE_2] A: wow, what did you love about it? B: the acting and the story. A: anything you didn't like?",not really. do have any [MOVIE_GENRE_0] movie reccomendations with really good acting...say on par with [MOVIE_TITLE_1] or a clockwork orange?,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]', '[MOVIE_GENRE_0]', '[MOVIE_TITLE_1]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
847," A: Hi there B: HI..I was looking for some movie recomendations A: Great, how can I help  you",Can you recommend a good trailer I could watch? I like [MOVIE_GENRE_0] and [MOVIE_GENRE_1],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",[]
848," A: Hi there B: HI..I was looking for some movie recomendations A: Great, how can I help  you B: Can you recommend a good trailer I could watch? I like [MOVIE_GENRE_0] and [MOVIE_GENRE_1] A: oh great",Well do you have any ideas for me?,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_GENRE_0]']",['[MOVIE_GENRE_0]']
849," A: Hi there B: HI..I was looking for some movie recomendations A: Great, how can I help  you B: Can you recommend a good trailer I could watch? I like [MOVIE_GENRE_0] and [MOVIE_GENRE_1] A: oh great B: Well do you have any ideas for me? A: what about [MOVIE_TITLE_0]  it's a [MOVIE_GENRE_0] movie release date was june 26 2019",Hmmm thats actually a good recommendation because I have seen the first one so I would like to see that one too!,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
850," A: Hi there B: HI..I was looking for some movie recomendations A: Great, how can I help  you B: Can you recommend a good trailer I could watch? I like [MOVIE_GENRE_0] and [MOVIE_GENRE_1] A: oh great B: Well do you have any ideas for me? A: what about [MOVIE_TITLE_0]  it's a [MOVIE_GENRE_0] movie release date was june 26 2019 B: Hmmm thats actually a good recommendation because I have seen the first one so I would like to see that one too! A: [MOVIE_PLOT] You can watch it on hulu and amazon prime",Okay great thank you..I accept your recommendation!,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
851," A: Hi there B: HI..I was looking for some movie recomendations A: Great, how can I help  you B: Can you recommend a good trailer I could watch? I like [MOVIE_GENRE_0] and [MOVIE_GENRE_1] A: oh great B: Well do you have any ideas for me? A: what about [MOVIE_TITLE_0]  it's a [MOVIE_GENRE_0] movie release date was june 26 2019 B: Hmmm thats actually a good recommendation because I have seen the first one so I would like to see that one too! A: [MOVIE_PLOT] You can watch it on hulu and amazon prime B: Okay great thank you..I accept your recommendation! A: Is there anything else I can do for you",Could you maybe recommend a few more please?,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
852," A: Hi there B: HI..I was looking for some movie recomendations A: Great, how can I help  you B: Can you recommend a good trailer I could watch? I like [MOVIE_GENRE_0] and [MOVIE_GENRE_1] A: oh great B: Well do you have any ideas for me? A: what about [MOVIE_TITLE_0]  it's a [MOVIE_GENRE_0] movie release date was june 26 2019 B: Hmmm thats actually a good recommendation because I have seen the first one so I would like to see that one too! A: [MOVIE_PLOT] You can watch it on hulu and amazon prime B: Okay great thank you..I accept your recommendation! A: Is there anything else I can do for you B: Could you maybe recommend a few more please? A: sure I am more than happy to do it",Great thank you..That way I have a few ideas to choose from!,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_0]']",[]
853, A: hi i am here to help you B: hi A: i think you are in great mood to see movie recommendations B: yes I would like a move reccomendation A: wats the last movie you have watched,ummm I last watch [MOVIE_TITLE_0] on netflix but i am looking for a social justice [MOVIE_GENRE_0],['[MOVIE_GENRE_0]'],['[MOVIE_GENRE_0]'],[]
854, A: hi i am here to help you B: hi A: i think you are in great mood to see movie recommendations B: yes I would like a move reccomendation A: wats the last movie you have watched B: ummm I last watch [MOVIE_TITLE_0] on netflix but i am looking for a social justice [MOVIE_GENRE_0] A: so you need social justice movies ? .nice,yea or maybe a [MOVIE_GENRE_1] movie i really open to either one,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",[]
855, A: hi i am here to help you B: hi A: i think you are in great mood to see movie recommendations B: yes I would like a move reccomendation A: wats the last movie you have watched B: ummm I last watch [MOVIE_TITLE_0] on netflix but i am looking for a social justice [MOVIE_GENRE_0] A: so you need social justice movies ? .nice B: yea or maybe a [MOVIE_GENRE_1] movie i really open to either one A: ok i will suggest either gener movies,perfect!,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",[]
856, A: hi i am here to help you B: hi A: i think you are in great mood to see movie recommendations B: yes I would like a move reccomendation A: wats the last movie you have watched B: ummm I last watch [MOVIE_TITLE_0] on netflix but i am looking for a social justice [MOVIE_GENRE_0] A: so you need social justice movies ? .nice B: yea or maybe a [MOVIE_GENRE_1] movie i really open to either one A: ok i will suggest either gener movies B: perfect! A: have you ever watched [MOVIE_TITLE_3] movie,hate scary movies,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",[]
857, A: hi i am here to help you B: hi A: i think you are in great mood to see movie recommendations B: yes I would like a move reccomendation A: wats the last movie you have watched B: ummm I last watch [MOVIE_TITLE_0] on netflix but i am looking for a social justice [MOVIE_GENRE_0] A: so you need social justice movies ? .nice B: yea or maybe a [MOVIE_GENRE_1] movie i really open to either one A: ok i will suggest either gener movies B: perfect! A: have you ever watched [MOVIE_TITLE_3] movie B: hate scary movies A: have you watched [MOVIE_TITLE_4],yes great movie!,['[MOVIE_GENRE_1]'],['[MOVIE_GENRE_1]'],[]
858, A: hi i am here to help you B: hi A: i think you are in great mood to see movie recommendations B: yes I would like a move reccomendation A: wats the last movie you have watched B: ummm I last watch [MOVIE_TITLE_0] on netflix but i am looking for a social justice [MOVIE_GENRE_0] A: so you need social justice movies ? .nice B: yea or maybe a [MOVIE_GENRE_1] movie i really open to either one A: ok i will suggest either gener movies B: perfect! A: have you ever watched [MOVIE_TITLE_3] movie B: hate scary movies A: have you watched [MOVIE_TITLE_4] B: yes great movie! A: [MOVIE_TITLE_5],yea I have seen but its not my fav...i like american pie much better than old school,['[MOVIE_GENRE_1]'],['[MOVIE_GENRE_1]'],[]
859, A: hi i am here to help you B: hi A: i think you are in great mood to see movie recommendations B: yes I would like a move reccomendation A: wats the last movie you have watched B: ummm I last watch [MOVIE_TITLE_0] on netflix but i am looking for a social justice [MOVIE_GENRE_0] A: so you need social justice movies ? .nice B: yea or maybe a [MOVIE_GENRE_1] movie i really open to either one A: ok i will suggest either gener movies B: perfect! A: have you ever watched [MOVIE_TITLE_3] movie B: hate scary movies A: have you watched [MOVIE_TITLE_4] B: yes great movie! A: [MOVIE_TITLE_5] B: yea I have seen but its not my fav...i like american pie much better than old school A: ok just wait i will come up with a good suggestions,thats great I look forward to your suggestions,['[MOVIE_GENRE_1]'],['[MOVIE_GENRE_1]'],[]
860, A: hi i am here to help you B: hi A: i think you are in great mood to see movie recommendations B: yes I would like a move reccomendation A: wats the last movie you have watched B: ummm I last watch [MOVIE_TITLE_0] on netflix but i am looking for a social justice [MOVIE_GENRE_0] A: so you need social justice movies ? .nice B: yea or maybe a [MOVIE_GENRE_1] movie i really open to either one A: ok i will suggest either gener movies B: perfect! A: have you ever watched [MOVIE_TITLE_3] movie B: hate scary movies A: have you watched [MOVIE_TITLE_4] B: yes great movie! A: [MOVIE_TITLE_5] B: yea I have seen but its not my fav...i like american pie much better than old school A: ok just wait i will come up with a good suggestions B: thats great I look forward to your suggestions A: have you watched [MOVIE_TITLE_1],no no no terrible movie,['[MOVIE_GENRE_1]'],['[MOVIE_GENRE_1]'],[]
861," A: Hello, how are you doing today? B: I'm just fine thanks for asking A: That's good, how can I help you today? What is your movie preference?",I like anything with [MOVIE_GENRE_0] [MOVIE_GENRE_1] or [MOVIE_GENRE_2] Know of any movies that fit into these genres?,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]']",[]
862," A: Hello, how are you doing today? B: I'm just fine thanks for asking A: That's good, how can I help you today? What is your movie preference? B: I like anything with [MOVIE_GENRE_0] [MOVIE_GENRE_1] or [MOVIE_GENRE_2] Know of any movies that fit into these genres? A: Actually, yes! I know lots of movies with this criteria. Give me an example of your favorite movie that meets these requirements.","Fast and Furious Movies, 300, 13 [MOVIE_TITLE_0]: [MOVIE_TITLE_1]s of Benghazi, [MOVIE_P_DIRECTOR_0], etc","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_P_DIRECTOR_0]', '[MOVIE_TITLE_1]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_P_DIRECTOR_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]']",['[MOVIE_TITLE_2]']
863," A: Hello, how are you doing today? B: I'm just fine thanks for asking A: That's good, how can I help you today? What is your movie preference? B: I like anything with [MOVIE_GENRE_0] [MOVIE_GENRE_1] or [MOVIE_GENRE_2] Know of any movies that fit into these genres? A: Actually, yes! I know lots of movies with this criteria. Give me an example of your favorite movie that meets these requirements. B: Fast and Furious Movies, 300, 13 [MOVIE_TITLE_0]: [MOVIE_TITLE_1]s of Benghazi, [MOVIE_P_DIRECTOR_0], etc A: Okay, that gives me a good idea of what you are looking for. [MOVIE_TITLE_2] was a great movie. Now if you could tell me an example of a movie that you didn't like or care for?",I really didn't care for [MOVIE_TITLE_3] it was too dull. Some of [MOVIE_TITLE_4] movies are a bit complex for my taste. I want something that's mindless and can take me out of the real world for a while.,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_P_DIRECTOR_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_3]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_P_DIRECTOR_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_3]']",[]
864," A: Hello, how are you doing today? B: I'm just fine thanks for asking A: That's good, how can I help you today? What is your movie preference? B: I like anything with [MOVIE_GENRE_0] [MOVIE_GENRE_1] or [MOVIE_GENRE_2] Know of any movies that fit into these genres? A: Actually, yes! I know lots of movies with this criteria. Give me an example of your favorite movie that meets these requirements. B: Fast and Furious Movies, 300, 13 [MOVIE_TITLE_0]: [MOVIE_TITLE_1]s of Benghazi, [MOVIE_P_DIRECTOR_0], etc A: Okay, that gives me a good idea of what you are looking for. [MOVIE_TITLE_2] was a great movie. Now if you could tell me an example of a movie that you didn't like or care for? B: I really didn't care for [MOVIE_TITLE_3] it was too dull. Some of [MOVIE_TITLE_4] movies are a bit complex for my taste. I want something that's mindless and can take me out of the real world for a while. A: That gives me a great idea of what your taste is... Have you been to the movie theater lately?",It's been a month or two,"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_P_DIRECTOR_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_3]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_P_DIRECTOR_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_3]']",[]
865," A: Hello, how are you doing today? B: I'm just fine thanks for asking A: That's good, how can I help you today? What is your movie preference? B: I like anything with [MOVIE_GENRE_0] [MOVIE_GENRE_1] or [MOVIE_GENRE_2] Know of any movies that fit into these genres? A: Actually, yes! I know lots of movies with this criteria. Give me an example of your favorite movie that meets these requirements. B: Fast and Furious Movies, 300, 13 [MOVIE_TITLE_0]: [MOVIE_TITLE_1]s of Benghazi, [MOVIE_P_DIRECTOR_0], etc A: Okay, that gives me a good idea of what you are looking for. [MOVIE_TITLE_2] was a great movie. Now if you could tell me an example of a movie that you didn't like or care for? B: I really didn't care for [MOVIE_TITLE_3] it was too dull. Some of [MOVIE_TITLE_4] movies are a bit complex for my taste. I want something that's mindless and can take me out of the real world for a while. A: That gives me a great idea of what your taste is... Have you been to the movie theater lately? B: It's been a month or two A: Did you see all the Marvell [MOVIE_TITLE_5] If so already, tell me how you feel about [MOVIE_TITLE_6]",I have seen the [MOVIE_TITLE_5] Not so interested in [MOVIE_TITLE_6],"['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_P_DIRECTOR_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_3]']","['[MOVIE_GENRE_0]', '[MOVIE_GENRE_1]', '[MOVIE_P_DIRECTOR_0]', '[MOVIE_TITLE_1]', '[MOVIE_TITLE_2]', '[MOVIE_TITLE_3]']",[]
